Scenario,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Average,Minimum,Maximum,Half Width,Standard Deviation
Scenario4,Model,Model,TotalCollected,UserSpecified,StateValue,FinalValue,546.5,488,566,16.40621529,22.93590102
Scenario4,Model,Model,TotalCollected,UserSpecified,StateValue,Maximum,546.5,488,566,16.40621529,22.93590102
Scenario4,Model,Model,TotalCollected,UserSpecified,StateValue,Minimum,0,0,0,0,0
Scenario4,Model,Model,TotalMissed,UserSpecified,StateValue,Average,16.05905149,11.81215961,19.66083269,1.664857398,2.327471864
Scenario4,Model,Model,TotalMissed,UserSpecified,StateValue,FinalValue,32.1,25,42,3.953290381,5.526702855
Scenario4,Model,Model,TotalMissed,UserSpecified,StateValue,Maximum,32.1,25,42,3.953290381,5.526702855
Scenario4,Model,Model,TotalMissed,UserSpecified,StateValue,Minimum,0,0,0,0,0
Scenario4,Model,Model,TotalNotCollected,UserSpecified,StateValue,Average,10.60244595,4.219719059,16.98439357,2.726837185,3.812120386
Scenario4,Model,Model,TotalNotCollected,UserSpecified,StateValue,FinalValue,22.5,10,33,5.094384693,7.12195354
Scenario4,Model,Model,TotalNotCollected,UserSpecified,StateValue,Maximum,22.5,10,33,5.094384693,7.12195354
Scenario4,Model,Model,TotalNotCollected,UserSpecified,StateValue,Minimum,0,0,0,0,0
Scenario4,Model,Model,TotalViolations,UserSpecified,StateValue,Average,27.66547186,20.06704638,38.57179371,4.377441352,6.119666223
Scenario4,Model,Model,TotalViolations,UserSpecified,StateValue,FinalValue,56.1,42,71,7.444771645,10.40779622
Scenario4,Model,Model,TotalViolations,UserSpecified,StateValue,Maximum,56.1,42,71,7.444771645,10.40779622
Scenario4,Model,Model,TotalViolations,UserSpecified,StateValue,Minimum,0,0,0,0,0
Scenario4,Model,Model,Violation_Organics,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario4,Model,Model,Violation_Organics,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario4,Model,Model,Violation_Organics,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario4,Model,Model,Violation_Organics,UserSpecified,TallyValue,Observations,10.5,6,16,2.437415065,3.40750805
Scenario4,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario4,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario4,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario4,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Observations,16.5,6,24,3.950413168,5.522680509
Scenario4,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario4,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario4,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario4,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Observations,29.1,20,36,3.479038034,4.863697725
Scenario4,ModelEntity,Organics,[Population],Content,NumberInSystem,Average,4.323803074,1.950647573,5.843036486,0.989678185,1.383570828
Scenario4,ModelEntity,Organics,[Population],Content,NumberInSystem,Maximum,11.5,7,18,2.317860263,3.240370349
Scenario4,ModelEntity,Organics,[Population],Content,NumberInSystem,Minimum,0,0,0,0,0
Scenario4,Sink,SnkDumpSite,[DestroyedEntities],FlowTime,TimeInSystem,Average (Minutes),7.180839197,5.273052493,8.38262134,0.752645974,1.052199624
Scenario4,ModelEntity,Organics,[Population],FlowTime,TimeInSystem,Maximum (Minutes),99.90452092,20.60999416,240.5112007,60.57924448,84.68982824
Scenario4,ModelEntity,Organics,[Population],FlowTime,TimeInSystem,Minimum (Minutes),1.049076028,0.995842477,1.085147103,0.021256126,0.029716079
Scenario4,ModelEntity,Organics,[Population],FlowTime,TimeInSystem,Observations,112.5,98,129,7.586978648,10.60660172
Scenario4,ModelEntity,Organics,[Population],Throughput,NumberCreated,Total,120,105,139,7.592596552,10.61445555
Scenario4,ModelEntity,Organics,[Population],Throughput,NumberDestroyed,Total,112.5,98,129,7.586978648,10.60660172
Scenario4,ModelEntity,Recycle,[Population],Content,NumberInSystem,Average,7.146303911,5.17007801,9.199028955,1.161547774,1.623844641
Scenario4,ModelEntity,Recycle,[Population],Content,NumberInSystem,Maximum,16.6,12,29,3.474950336,4.857983121
Scenario4,ModelEntity,Recycle,[Population],Content,NumberInSystem,Minimum,0,0,0,0,0
Scenario1,Sink,SnkNotCollected,[DestroyedEntities],FlowTime,TimeInSystem,Average (Minutes),34.09925663,16.81763723,45.01690284,6.760222092,9.450795447
Scenario4,ModelEntity,Recycle,[Population],FlowTime,TimeInSystem,Maximum (Minutes),174.1497386,119.2311897,228.0506432,25.92051926,36.23690495
Scenario4,ModelEntity,Recycle,[Population],FlowTime,TimeInSystem,Minimum (Minutes),1.04934308,0.983548681,1.108032154,0.032307544,0.04516597
Scenario4,ModelEntity,Recycle,[Population],FlowTime,TimeInSystem,Observations,163.8,140,179,8.285770463,11.58351319
Scenario4,ModelEntity,Recycle,[Population],Throughput,NumberCreated,Total,176.7,167,187,5.632839245,7.874713399
Scenario4,ModelEntity,Recycle,[Population],Throughput,NumberDestroyed,Total,163.8,140,179,8.285770463,11.58351319
Scenario4,ModelEntity,Refuse,[Population],Content,NumberInSystem,Average,12.38184699,8.634554224,16.11079246,1.643620886,2.297783204
Scenario4,ModelEntity,Refuse,[Population],Content,NumberInSystem,Maximum,27.3,20,38,4.49942827,6.290204024
Scenario4,ModelEntity,Refuse,[Population],Content,NumberInSystem,Minimum,0,0,0,0,0
Scenario2,Sink,SnkNotCollected,[DestroyedEntities],FlowTime,TimeInSystem,Average (Minutes),107.2656866,82.78151911,141.7112309,13.21454526,18.47394397
Scenario4,ModelEntity,Refuse,[Population],FlowTime,TimeInSystem,Maximum (Minutes),195.0897512,166.655509,222.0026854,14.4952598,20.26438384
Scenario4,ModelEntity,Refuse,[Population],FlowTime,TimeInSystem,Minimum (Minutes),1.029058591,0.950128155,1.099904743,0.029872821,0.041762226
Scenario4,ModelEntity,Refuse,[Population],FlowTime,TimeInSystem,Observations,281.6,264,303,11.1592,15.60056979
Scenario4,ModelEntity,Refuse,[Population],Throughput,NumberCreated,Total,304.4,281,331,12.16349472,17.00457455
Scenario4,ModelEntity,Refuse,[Population],Throughput,NumberDestroyed,Total,281.6,264,303,11.1592,15.60056979
Scenario4,Path,Path1,[Travelers],Content,NumberOnLink,Average,0.015120119,0.011775794,0.019783333,0.001862125,0.002603252
Scenario4,Path,Path1,[Travelers],Content,NumberOnLink,Maximum,1.3,1,2,0.345526207,0.483045892
Scenario4,Path,Path1,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario4,Path,Path1,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.141309524,0.141309524,0.141309524,1.06E-15,1.48E-15
Scenario4,Path,Path1,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.141309524,0.141309524,0.141309524,0,0
Scenario4,Path,Path1,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.141309524,0.141309524,0.141309524,0,0
Scenario4,Path,Path1,[Travelers],Throughput,NumberEntered,Total,32.1,25,42,3.953290381,5.526702855
Scenario4,Path,Path1,[Travelers],Throughput,NumberExited,Total,32.1,25,42,3.953290381,5.526702855
Scenario4,Path,Path10,[Travelers],Content,NumberOnLink,Average,0.003227778,0.002766667,0.003688889,0.000219891,0.000307407
Scenario4,Path,Path10,[Travelers],Content,NumberOnLink,Maximum,1,1,1,0,0
Scenario4,Path,Path10,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario4,Path,Path10,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.138333333,0.138333333,0.138333333,1.48E-15,2.06E-15
Scenario4,Path,Path10,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.138333333,0.138333333,0.138333333,0,0
Scenario4,Path,Path10,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.138333333,0.138333333,0.138333333,0,0
Scenario4,Path,Path10,[Travelers],Throughput,NumberEntered,Total,7,6,8,0.476871471,0.666666667
Scenario4,Path,Path10,[Travelers],Throughput,NumberExited,Total,7,6,8,0.476871471,0.666666667
Scenario4,Path,Path12,[Travelers],Content,NumberOnLink,Average,0.001264524,0,0.004215079,0.00105408,0.001473604
Scenario4,Path,Path12,[Travelers],Content,NumberOnLink,Maximum,0.5,0,1,0.377,0.527046277
Scenario4,Path,Path12,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario4,Path,Path12,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.632261905,0.632261905,0.632261905,7.40E-15,5.96E-15
Scenario4,Path,Path12,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.632261905,0.632261905,0.632261905,7.40E-15,5.96E-15
Scenario4,Path,Path12,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.632261905,0.632261905,0.632261905,9.06E-15,7.30E-15
Scenario4,Path,Path12,[Travelers],Throughput,NumberEntered,Total,0.6,0,2,0.500147018,0.699205899
Scenario4,Path,Path12,[Travelers],Throughput,NumberExited,Total,0.6,0,2,0.500147018,0.699205899
Scenario4,Path,Path2,[Travelers],Content,NumberOnLink,Average,0.248307944,0.235714286,0.254681766,0.00434704,0.006077165
Scenario4,Path,Path2,[Travelers],Content,NumberOnLink,Maximum,4,3,5,0.476871471,0.666666667
Scenario4,Path,Path2,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario4,Path,Path2,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.130952381,0.130952381,0.130952381,1.29E-16,1.80E-16
Scenario4,Path,Path2,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.130952381,0.130952381,0.130952381,0,0
Scenario4,Path,Path2,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.130952381,0.130952381,0.130952381,4.60E-15,6.44E-15
Scenario4,Path,Path2,[Travelers],Throughput,NumberEntered,Total,569,540,584,9.974482443,13.94433378
Scenario4,Path,Path2,[Travelers],Throughput,NumberExited,Total,568.7,540,583,9.997539595,13.97656769
Scenario4,Path,Path3,[Travelers],Content,NumberOnLink,Average,0.049920635,0.032301587,0.057261905,0.005941126,0.008305699
Scenario4,Path,Path3,[Travelers],Content,NumberOnLink,Maximum,1,1,1,0,0
Scenario4,Path,Path3,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario4,Path,Path3,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.44047619,0.44047619,0.44047619,1.24E-15,1.73E-15
Scenario4,Path,Path3,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.44047619,0.44047619,0.44047619,0,0
Scenario4,Path,Path3,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.44047619,0.44047619,0.44047619,0,0
Scenario4,Path,Path3,[Travelers],Throughput,NumberEntered,Total,34,22,39,4.046388612,5.656854249
Scenario4,Path,Path3,[Travelers],Throughput,NumberExited,Total,34,22,39,4.046388612,5.656854249
Scenario4,Path,Path4,[Travelers],Content,NumberAccumulated,Average,0.0119872,0,0.11954633,0.027033241,0.037792491
Scenario4,Path,Path4,[Travelers],Content,NumberAccumulated,Maximum,1,1,1,0,0
Scenario4,Path,Path4,[Travelers],Content,NumberAccumulated,Minimum,0,0,0,0,0
Scenario4,Path,Path4,[Travelers],Content,NumberOnLink,Average,0.939714212,0.905273142,0.961785616,0.012654422,0.017690891
Scenario4,Path,Path4,[Travelers],Content,NumberOnLink,Maximum,2,2,2,0,0
Scenario4,Path,Path4,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario4,Path,Path4,[Travelers],EntryQueue,NumberWaiting,Average,0.133745841,0.112510574,0.218436763,0.021826483,0.03051344
Scenario4,Path,Path4,[Travelers],EntryQueue,NumberWaiting,Maximum,2,2,2,0,0
Scenario4,Path,Path4,[Travelers],EntryQueue,NumberWaiting,Minimum,0,0,0,0,0
Scenario4,Path,Path4,[Travelers],EntryQueue,TimeWaiting,Average (Minutes),0.033342718,0.030166458,0.035361758,0.001216542,0.001700727
Scenario4,Path,Path4,[Travelers],EntryQueue,TimeWaiting,Maximum (Minutes),0.264325512,0.251490317,0.303036519,0.013304011,0.018599017
Scenario4,Path,Path4,[Travelers],EntryQueue,TimeWaiting,Minimum (Minutes),0,0,0,0,0
Scenario4,Path,Path4,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.254628683,0.254410256,0.25486088,0.000100688,0.000140762
Scenario4,Path,Path4,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.313770169,0.304,0.371942484,0.015297272,0.021385598
Scenario4,Path,Path4,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.254,0.254,0.254,4.60E-15,6.44E-15
Scenario4,Path,Path4,[Travelers],Throughput,NumberEntered,Total,1093.3,976,1133,32.93012456,46.0363383
Scenario4,Path,Path4,[Travelers],Throughput,NumberExited,Total,1092.7,975,1132,33.04903364,46.20257328
Scenario4,Path,Path5,[Travelers],Content,NumberAccumulated,Average,0.045383196,0.009099774,0.129665732,0.027074337,0.037849943
Scenario4,Path,Path5,[Travelers],Content,NumberAccumulated,Maximum,1,1,1,0,0
Scenario4,Path,Path5,[Travelers],Content,NumberAccumulated,Minimum,0,0,0,0,0
Scenario4,Path,Path5,[Travelers],Content,NumberOnLink,Average,0.997046989,0.996564754,0.997569414,0.000211997,0.000296371
Scenario4,Path,Path5,[Travelers],Content,NumberOnLink,Maximum,1,1,1,0,0
Scenario4,Path,Path5,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario4,Path,Path5,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.277779299,0.269123851,0.288140399,0.005334429,0.007457535
Scenario4,Path,Path5,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),2.394869068,1.596542174,3.262491863,0.458602114,0.641126091
Scenario4,Path,Path5,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.266666667,0.266666667,0.266666667,0,0
Scenario4,Path,Path5,[Travelers],Throughput,NumberEntered,Total,1071.2,976,1112,30.51753874,42.66354155
Scenario4,Path,Path5,[Travelers],Throughput,NumberExited,Total,1070.2,975,1111,30.51753874,42.66354155
Scenario4,Path,Path7,[Travelers],Content,NumberOnLink,Average,0.05200381,0.021371429,0.075987302,0.012022714,0.016807763
Scenario4,Path,Path7,[Travelers],Content,NumberOnLink,Maximum,1,1,1,0,0
Scenario4,Path,Path7,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario4,Path,Path7,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.712380952,0.712380952,0.712380952,1.76E-15,2.46E-15
Scenario4,Path,Path7,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.712380952,0.712380952,0.712380952,0,0
Scenario4,Path,Path7,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.712380952,0.712380952,0.712380952,0,0
Scenario4,Path,Path7,[Travelers],Throughput,NumberEntered,Total,21.9,9,32,5.063041224,7.078135348
Scenario4,Path,Path7,[Travelers],Throughput,NumberExited,Total,21.9,9,32,5.063041224,7.078135348
Scenario4,Path,Path9,[Travelers],Content,NumberAccumulated,Average,0.014669531,0.000419569,0.121088542,0.026770709,0.037425472
Scenario4,Path,Path9,[Travelers],Content,NumberAccumulated,Maximum,1,1,1,0,0
Scenario4,Path,Path9,[Travelers],Content,NumberAccumulated,Minimum,0,0,0,0,0
Scenario4,Path,Path9,[Travelers],Content,NumberOnLink,Average,0.07805162,0.049182845,0.171921875,0.02485843,0.034752103
Scenario4,Path,Path9,[Travelers],Content,NumberOnLink,Maximum,1.7,1,2,0.345526207,0.483045892
Scenario4,Path,Path9,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario4,Path,Path9,[Travelers],EntryQueue,NumberWaiting,Average,0.012722327,0,0.120008972,0.026967973,0.037701245
Scenario4,Path,Path9,[Travelers],EntryQueue,NumberWaiting,Maximum,1.7,1,2,0.345526207,0.483045892
Scenario4,Path,Path9,[Travelers],EntryQueue,NumberWaiting,Minimum,0,0,0,0,0
Scenario4,Path,Path9,[Travelers],EntryQueue,TimeWaiting,Average (Minutes),0.001890265,0,0.003648116,0.000967454,0.001352501
Scenario4,Path,Path9,[Travelers],EntryQueue,TimeWaiting,Maximum (Minutes),0.097126579,0,0.165804804,0.044563088,0.06229923
Scenario4,Path,Path9,[Travelers],EntryQueue,TimeWaiting,Minimum (Minutes),0,0,0,0,0
Scenario4,Path,Path9,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.17657166,0.168756596,0.185124319,0.003904141,0.005457992
Scenario4,Path,Path9,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.421913706,0.299099646,0.467902671,0.04225034,0.059066006
Scenario4,Path,Path9,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.166666667,0.166666667,0.166666667,0,0
Scenario4,Path,Path9,[Travelers],Throughput,NumberEntered,Total,112.3,84,142,14.89049781,20.81692687
Scenario4,Path,Path9,[Travelers],Throughput,NumberExited,Total,112.1,84,142,14.97577634,20.93614631
Scenario4,Server,SrvCollection,[Resource],Capacity,ScheduledUtilization,Percent,36.21456339,32.2386918,37.52046054,1.116719248,1.561174328
Scenario4,Server,SrvCollection,[Resource],Capacity,UnitsAllocated,Total,546.5,488,566,16.40621529,22.93590102
Scenario4,Server,SrvCollection,[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario4,Server,SrvCollection,[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario4,Server,SrvCollection,[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario4,Server,SrvCollection,[Resource],Capacity,UnitsUtilized,Average,0.362145634,0.322386918,0.375204605,0.011167192,0.015611743
Scenario4,Server,SrvCollection,[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario4,Server,SrvCollection,[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario4,Server,SrvCollection,[Resource],ResourceState,TimeProcessing,Average (Minutes),0.259002161,0.253847967,0.264008132,0.002503386,0.003499736
Scenario4,Server,SrvCollection,[Resource],ResourceState,TimeProcessing,Occurrences,419.4,381,435,11.01562776,15.3998557
Scenario4,Server,SrvCollection,[Resource],ResourceState,TimeProcessing,Percent,36.21456339,32.2386918,37.52046054,1.116719248,1.561174328
Scenario4,Server,SrvCollection,[Resource],ResourceState,TimeProcessing,Total (Minutes),108.6436902,96.71607539,112.5613816,3.350157744,4.683522985
Scenario4,Server,SrvCollection,[Resource],ResourceState,TimeStarved,Average (Minutes),0.45625199,0.433145672,0.532156871,0.021074037,0.029461519
Scenario4,Server,SrvCollection,[Resource],ResourceState,TimeStarved,Occurrences,420.3,382,436,11.0663468,15.47076095
Scenario4,Server,SrvCollection,[Resource],ResourceState,TimeStarved,Percent,63.78543661,62.47953946,67.7613082,1.116719248,1.561174328
Scenario4,Server,SrvCollection,[Resource],ResourceState,TimeStarved,Total (Minutes),191.3563098,187.4386184,203.2839246,3.350157744,4.683522985
Scenario4,Server,SrvCollection,InputBuffer,Content,NumberInStation,Average,0.048498456,0.041233958,0.055756548,0.002981631,0.004168322
Scenario4,Server,SrvCollection,InputBuffer,Content,NumberInStation,Maximum,1.4,1,2,0.369383053,0.516397779
Scenario4,Server,SrvCollection,InputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario4,Server,SrvCollection,InputBuffer,HoldingTime,TimeInStation,Average (Minutes),0.026639323,0.022050245,0.029923013,0.00155354,0.002171851
Scenario4,Server,SrvCollection,InputBuffer,HoldingTime,TimeInStation,Maximum (Minutes),0.268788924,0.237474874,0.291810849,0.010477191,0.01464712
Scenario4,Server,SrvCollection,InputBuffer,HoldingTime,TimeInStation,Minimum (Minutes),0,0,0,0,0
Scenario4,Server,SrvCollection,InputBuffer,Throughput,NumberEntered,Total,546.5,488,566,16.40621529,22.93590102
Scenario4,Server,SrvCollection,InputBuffer,Throughput,NumberExited,Total,546.5,488,566,16.40621529,22.93590102
Scenario4,Server,SrvCollection,OutputBuffer,Content,NumberInStation,Average,7.299730734,3.796005542,9.95397147,1.359105366,1.9000303
Scenario4,Server,SrvCollection,OutputBuffer,Content,NumberInStation,Maximum,21.7,14,33,4.562167331,6.377913278
Scenario4,Server,SrvCollection,OutputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario4,Server,SrvCollection,OutputBuffer,HoldingTime,TimeInStation,Average (Minutes),3.908012415,2.025167188,5.346052465,0.759735888,1.062111329
Scenario4,Server,SrvCollection,OutputBuffer,HoldingTime,TimeInStation,Maximum (Minutes),19.46976175,13.75958498,25.69076784,3.170357529,4.432162152
Scenario4,Server,SrvCollection,OutputBuffer,HoldingTime,TimeInStation,Minimum (Minutes),0,0,0,0,0
Scenario4,Server,SrvCollection,OutputBuffer,Throughput,NumberEntered,Total,546.4,488,566,16.42335931,22.95986837
Scenario4,Server,SrvCollection,OutputBuffer,Throughput,NumberExited,Total,535.8,488,556,15.26286723,21.33749959
Scenario4,Server,SrvCollection,Processing,Content,NumberInStation,Average,0.362145634,0.322386918,0.375204605,0.011167192,0.015611743
Scenario4,Server,SrvCollection,Processing,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario4,Server,SrvCollection,Processing,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario4,Server,SrvCollection,Processing,HoldingTime,TimeInStation,Average (Minutes),0.198823396,0.195956476,0.201565941,0.001343787,0.001878615
Scenario4,Server,SrvCollection,Processing,HoldingTime,TimeInStation,Maximum (Minutes),0.295042269,0.288149134,0.298937721,0.002028651,0.002836055
Scenario4,Server,SrvCollection,Processing,HoldingTime,TimeInStation,Minimum (Minutes),0.104501174,0.102851555,0.107226868,0.00113287,0.001583753
Scenario4,Server,SrvCollection,Processing,Throughput,NumberEntered,Total,546.5,488,566,16.40621529,22.93590102
Scenario4,Server,SrvCollection,Processing,Throughput,NumberExited,Total,546.4,488,566,16.42335931,22.95986837
Scenario4,Server,SrvInspection,[Resource],Capacity,ScheduledUtilization,Percent,60.53362919,57.08684987,62.53018842,1.242481071,1.73698945
Scenario4,Server,SrvInspection,[Resource],Capacity,UnitsAllocated,Total,608.9,585,628,10.72934317,14.99962963
Scenario4,Server,SrvInspection,[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario4,Server,SrvInspection,[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario4,Server,SrvInspection,[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario4,Server,SrvInspection,[Resource],Capacity,UnitsUtilized,Average,0.605336292,0.570868499,0.625301884,0.012424811,0.017369894
Scenario4,Server,SrvInspection,[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario4,Server,SrvInspection,[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario4,Server,SrvInspection,[Resource],ResourceState,TimeProcessing,Average (Minutes),0.775680099,0.716571337,0.842721981,0.029227321,0.040859816
Scenario4,Server,SrvInspection,[Resource],ResourceState,TimeProcessing,Occurrences,234.5,219,249,6.90435128,9.652288157
Scenario4,Server,SrvInspection,[Resource],ResourceState,TimeProcessing,Percent,60.53362919,57.08684987,62.53018842,1.242481071,1.73698945
Scenario4,Server,SrvInspection,[Resource],ResourceState,TimeProcessing,Total (Minutes),181.6008876,171.2605496,187.5905653,3.727443214,5.210968349
Scenario4,Server,SrvInspection,[Resource],ResourceState,TimeStarved,Average (Minutes),0.504783121,0.459671499,0.536414377,0.020753801,0.029013829
Scenario4,Server,SrvInspection,[Resource],ResourceState,TimeStarved,Occurrences,234.9,219,250,7.116817438,9.949316001
Scenario4,Server,SrvInspection,[Resource],ResourceState,TimeStarved,Percent,39.46637081,37.46981158,42.91315013,1.242481071,1.73698945
Scenario4,Server,SrvInspection,[Resource],ResourceState,TimeStarved,Total (Minutes),118.3991124,112.4094347,128.7394504,3.727443214,5.210968349
Scenario4,Server,SrvInspection,InputBuffer,Content,NumberInStation,Average,0.508115673,0.394049517,0.661446486,0.050932784,0.07120407
Scenario4,Server,SrvInspection,InputBuffer,Content,NumberInStation,Maximum,6.6,5,9,0.965591135,1.349897115
Scenario4,Server,SrvInspection,InputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario4,Server,SrvInspection,InputBuffer,HoldingTime,TimeInStation,Average (Minutes),0.249421151,0.195074018,0.315101754,0.023412707,0.032730982
Scenario4,Server,SrvInspection,InputBuffer,HoldingTime,TimeInStation,Maximum (Minutes),1.731938947,1.315191513,2.527912302,0.25975435,0.363136772
Scenario4,Server,SrvInspection,InputBuffer,HoldingTime,TimeInStation,Minimum (Minutes),0,0,0,0,0
Scenario4,Server,SrvInspection,InputBuffer,Throughput,NumberEntered,Total,609.7,586,628,10.79590039,15.09267666
Scenario4,Server,SrvInspection,InputBuffer,Throughput,NumberExited,Total,608.9,585,628,10.72934317,14.99962963
Scenario4,Server,SrvInspection,OutputBuffer,Content,NumberInStation,Average,0.424457492,0.078715179,3.406423654,0.749479117,1.047772355
Scenario4,Server,SrvInspection,OutputBuffer,Content,NumberInStation,Maximum,6.9,2,51,11.0838,15.49516053
Scenario4,Server,SrvInspection,OutputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario4,Server,SrvInspection,OutputBuffer,HoldingTime,TimeInStation,Average (Minutes),0.046047788,0.03896791,0.049473293,0.002234276,0.00312352
Scenario4,Server,SrvInspection,OutputBuffer,HoldingTime,TimeInStation,Maximum (Minutes),0.388643415,0.351683651,0.510081525,0.033416745,0.046716634
Scenario4,Server,SrvInspection,OutputBuffer,HoldingTime,TimeInStation,Minimum (Minutes),0,0,0,0,0
Scenario4,Server,SrvInspection,OutputBuffer,Throughput,NumberEntered,Total,608.3,584,628,10.66876696,14.91494403
Scenario4,Server,SrvInspection,OutputBuffer,Throughput,NumberExited,Total,603.2,535,628,19.39642101,27.11621081
Scenario4,Server,SrvInspection,Processing,Content,NumberInStation,Average,0.605336292,0.570868499,0.625301884,0.012424811,0.017369894
Scenario4,Server,SrvInspection,Processing,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario4,Server,SrvInspection,Processing,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario4,Server,SrvInspection,Processing,HoldingTime,TimeInStation,Average (Minutes),0.298383886,0.292253498,0.302090492,0.002321727,0.003245776
Scenario4,Server,SrvInspection,Processing,HoldingTime,TimeInStation,Maximum (Minutes),0.487739366,0.478646967,0.496066055,0.004728513,0.006610464
Scenario4,Server,SrvInspection,Processing,HoldingTime,TimeInStation,Minimum (Minutes),0.15680405,0.153337704,0.163982453,0.002586343,0.00361571
Scenario4,Server,SrvInspection,Processing,Throughput,NumberEntered,Total,608.9,585,628,10.72934317,14.99962963
Scenario4,Server,SrvInspection,Processing,Throughput,NumberExited,Total,608.3,584,628,10.66876696,14.91494403
Scenario4,Server,SrvMissedComplaint,[Resource],Capacity,ScheduledUtilization,Percent,97.07500615,94.22341073,99.68364571,1.206714769,1.686988133
Scenario4,Server,SrvMissedComplaint,[Resource],Capacity,UnitsAllocated,Total,8.6,7,10,0.6032,0.843274043
Scenario4,Server,SrvMissedComplaint,[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario4,Server,SrvMissedComplaint,[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario4,Server,SrvMissedComplaint,[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario4,Server,SrvMissedComplaint,[Resource],Capacity,UnitsUtilized,Average,0.970750061,0.942234107,0.996836457,0.012067148,0.016869881
