Scenario,Replication,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Value
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Occurrences,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Percent,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Percent,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Percent,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Percent,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Percent,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Percent,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Percent,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Percent,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Percent,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Percent,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Total,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Total,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Total,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Total,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Total,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Total,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Total,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Total,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Total,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeFailed,Total,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Average,NaN
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Average,NaN
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Average,NaN
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Average,NaN
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Average,NaN
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Average,NaN
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Average,NaN
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Average,NaN
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Average,NaN
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Average,NaN
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Occurrences,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Occurrences,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Occurrences,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Occurrences,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Occurrences,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Occurrences,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Occurrences,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Occurrences,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Occurrences,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Occurrences,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Percent,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Percent,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Percent,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Percent,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Percent,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Percent,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Percent,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Percent,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Percent,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Percent,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Total,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Total,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Total,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Total,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Total,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Total,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Total,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Total,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Total,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeFailedProcessing,Total,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Average,NaN
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Average,NaN
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Average,NaN
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Average,NaN
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Average,NaN
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Average,NaN
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Average,NaN
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Average,NaN
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Average,NaN
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Average,NaN
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Occurrences,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Occurrences,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Occurrences,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Occurrences,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Occurrences,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Occurrences,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Occurrences,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Occurrences,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Occurrences,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Occurrences,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Percent,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Percent,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Percent,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Percent,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Percent,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Percent,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Percent,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Percent,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Percent,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Percent,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Total,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Total,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Total,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Total,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Total,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Total,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Total,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Total,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Total,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeOffShift,Total,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Percent,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Percent,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Percent,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Percent,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Percent,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Percent,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Percent,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Percent,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Percent,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Percent,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Total,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Total,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Total,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Total,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Total,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Total,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Total,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Total,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Total,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftProcessing,Total,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Average,NaN
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Average,NaN
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Average,NaN
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Average,NaN
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Average,NaN
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Average,NaN
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Average,NaN
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Average,NaN
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Average,NaN
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Average,NaN
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Percent,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Percent,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Percent,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Percent,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Percent,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Percent,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Percent,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Percent,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Percent,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Percent,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Total,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Total,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Total,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Total,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Total,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Total,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Total,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Total,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Total,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeOffShiftSetup,Total,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Average,0.0448338932884819
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Average,0.052733580317348
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Average,0.0571124413610741
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Average,0.0441577968674501
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Average,0.0708279749488604
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Average,0.0534616023147971
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Average,0.0607012028483655
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Average,0.0576387727775483
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Average,0.0617844843706205
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Average,0.0390795814507891
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Occurrences,37
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Occurrences,39
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Occurrences,34
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Occurrences,32
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Occurrences,34
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Occurrences,39
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Occurrences,31
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Occurrences,27
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Occurrences,36
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Occurrences,36
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Percent,33.1770810334766
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Percent,41.1321926475314
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Percent,38.8364601255304
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Percent,28.2609899951681
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Percent,48.1630229652251
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Percent,41.7000498055417
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Percent,37.6347457659866
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Percent,31.1249372998761
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Percent,44.4848287468467
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Percent,28.1372986445681
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Total,1.65885405167383
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Total,2.05660963237657
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Total,1.94182300627652
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Total,1.4130494997584
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Total,2.40815114826125
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Total,2.08500249027709
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Total,1.88173728829933
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Total,1.5562468649938
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Total,2.22424143734234
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Total,1.40686493222841
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Average,NaN
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Average,NaN
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Average,NaN
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Average,NaN
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Average,NaN
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Average,NaN
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Average,NaN
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Average,NaN
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Average,NaN
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Average,NaN
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Occurrences,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Occurrences,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Occurrences,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Occurrences,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Occurrences,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Occurrences,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Occurrences,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Occurrences,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Occurrences,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Occurrences,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Percent,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Percent,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Percent,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Percent,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Percent,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Percent,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Percent,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Percent,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Percent,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Percent,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Total,0
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Total,0
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Total,0
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Total,0
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Total,0
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Total,0
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Total,0
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Total,0
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Total,0
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeSetup,Total,0
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Average,0.0879248933770045
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Average,0.0735847591905857
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Average,0.0873764855349566
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Average,0.108695469704291
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Average,0.0762308485805513
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Average,0.0728749377430729
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Average,0.0974457097406459
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Average,0.122991183393078
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Average,0.0750205016934504
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Average,0.0971117585884214
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Occurrences,38
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Occurrences,40
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Occurrences,35
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Occurrences,33
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Occurrences,34
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Occurrences,40
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Occurrences,32
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Occurrences,28
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Occurrences,37
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Occurrences,37
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Percent,66.8229189665234
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Percent,58.8678073524686
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Percent,61.1635398744696
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Percent,71.7390100048319
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Percent,51.8369770347749
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Percent,58.2999501944583
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Percent,62.3652542340134
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Percent,68.8750627001239
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Percent,55.5151712531533
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Percent,71.8627013554319
Scenario4,1,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Total,3.34114594832617
Scenario4,2,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Total,2.94339036762343
Scenario4,3,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Total,3.05817699372348
Scenario4,4,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Total,3.5869505002416
Scenario4,5,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Total,2.59184885173875
Scenario4,6,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Total,2.91499750972291
Scenario4,7,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Total,3.11826271170067
Scenario4,8,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Total,3.4437531350062
Scenario4,9,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Total,2.77575856265766
Scenario4,10,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Total,3.59313506777159
Scenario4,1,Server,SrvViolation,InputBuffer,Content,NumberInStation,Average,0.0679416231211705
Scenario4,2,Server,SrvViolation,InputBuffer,Content,NumberInStation,Average,0.111614119281051
Scenario4,3,Server,SrvViolation,InputBuffer,Content,NumberInStation,Average,0.133028765761482
